,Resident_ID,Household_ID,CE_ID,First_Name,Middle_Name,Last_Name,Country_Of_Birth,Country_Of_Birth_UK,Sex,Marital_Status,Marital_Status_CCS,Residence_Type,Ethnic Group (five category),Ethnicity: Tick Box,Alternative_Address_Type,Alternative_Address_Indicator,Alternative_Address,Alternative_Address_Postcode,Alternative_Address_Country,Alternative_Address_OA,Alternative_Address_UPRN,1_Year_Ago_Address_Type,1_Year_Ago_Address,1_Year_Ago_Address_Postcode,1_Year_Ago_Address_Country,1_Year_Ago_Address_OA,1_Year_Ago_Address_UPRN,Workplace_Type,Workplace_Address,Workplace_Address_Postcode,Workplace_Address_Country,Workplace_Address_UPRN,Activity Last Week,In_Full_Time_Education,Is_HH_Term_Time_Address,Armed Forces Indicator,SIC,SOC,Census Return Method,Resident_Day_Of_Birth,Resident_Month_Of_Birth,Resident_Year_Of_Birth,Resident_Age,full_DOB,Household_IDhouse,Household_Address,Household_Address_Postcode,Household_OA,Household_UPRN,Accomodation_Type,Number_Of_Usual_Residents,Ownership_Type,From_Dummy,Any_Relationships_CCS
59,1513149746672988615,2.866337332785163e+16,,Charlie,-9,Kemp,612,-7,-7,17,-9,1,-9,9,01100001,3,"13 Young streets, Joneschester",PH3R 9ZT,752,E00172230,68694238050,1,"782 Sheila tunnel, Port Charlenetown",B8 2ZP,162,E00141223,447909643985,2,"39 Gemma cliffs, Williamsfort",M23 2XZ,688,707663841396,6,-7,-7,-8,2590,4213,1,25,4,1966,53,25041966,,,,,,,,,,
60,9892662293889247874,2.866337332785163e+16,,Timothy,Joanna,Kemp,674,-9,1,4,7,1,5,4,00011110,2,"Flat 13s
Price fork, Lake Ashley",RH44 0FA,850,E00171436,301313951964,2,"753 Mohammed key, West Deborahstad",BH3 9JF,234,E00120154,729326155336,4,"85 Liam loaf, Rosiechester",B2E 8SQ,931,224371953252,1,1,-9,1,2890,8119,1,23,11,1913,106,23111913,,,,,,,,,,
61,7830285894879471026,5.893072943910567e+16,,Gareth,-9,Patel,332,2,2,-7,1,1,2,18,11010011,3,"190 Davies grove, New Vanessa",JE6H 0DJ,638,E00165390,652613925183,-7,"Studio 56
Humphreys locks, South Eleanorton",N2 6AB,120,E00142173,471066644856,-7,"Studio 13
Justin lights, New Thomas",E98 5PZ,296,737202429065,6,-7,-7,-8,6800,3534,4,22,7,1957,62,22071957,,,,,,,,,,
62,7958260355077419344,8.714515031607848e+16,,Katy,Wayne,Stewart,480,2,-9,3,6,1,5,13,10101010,-7,"86 Mason springs, Lake Nathanland",S4 0BT,986,E00174271,796869486866,-9,"3 Caroline underpass, Dickinsonberg",N35 4YQ,270,E00165443,413469894146,-9,"Flat 32
Thompson ville, New Benjamin",FK9P 5YU,40,81061582626,3,2,-7,2,2350,3536,1,20,2,1993,26,20021993,,,,,,,,,,
63,9643773176196171967,8.714515031607848e+16,,Tina,-9,Thomas,951,-7,2,5,5,1,5,10,11111111,-7,"Flat 89S
Gardner station, Griffithsburgh",BH29 9YZ,51,E00135860,794488713134,4,"7 Vanessa ridges, Bibiburgh",CA1Y 7ZW,462,E00037398,404599351747,3,"910 Alexander fork, South Mohammad",HD1 0GA,388,618671636967,3,2,1,3,4950,8112,4,11,3,1972,47,11031972,,,,,,,,,,
64,2405747135165610187,5.3975660363897096e+16,,Henry,-9,Smith,262,-7,2,14,7,1,3,15,11010010,-9,"47 Ellie isle, Lake Douglasburgh",M2T 3HE,528,E00135716,919268273279,-9,"Studio 62
Jamie port, South Royhaven",TF18 6HB,903,E00164066,737952673289,1,"30 Keith summit, Lake Graceberg",YO5 7NY,924,152095066478,3,1,2,1,9800,6126,4,13,6,1949,70,13061949,,,,,,,,,,
65,1557553908437357757,5.3975660363897096e+16,,Samuel,Ann,Smith,86,-7,1,-9,7,1,1,-9,11010000,2,"Studio 01
Alison summit, Pearcestad",M0 2SJ,324,E00135645,277139018198,-9,"Studio 9
Davies haven, Peterberg",W2 8EZ,860,E00037296,437205922440,1,"75 Nathan drive, South Jenna",M1A 8BE,222,446501784148,7,2,2,3,8810,2121,1,20,10,2003,16,20102003,,,,,,,,,,
66,4738032517692761633,5.3975660363897096e+16,,Diane,-9,Hill,554,1,1,4,-7,1,4,10,00001100,3,"Flat 84T
Perkins lakes, West Lynn",M4W 6EF,912,E00164013,935996924355,3,"87 Jessica bypass, West Henry",LA6 8YU,931,E00164615,645134831738,2,"Flat 87L
Joseph ports, Port Gillianview",L7F 2WQ,238,85593866132,4,2,-9,2,5520,5113,3,18,3,1995,24,18031995,,,,,,,,,,
67,7969265337753910999,8.985660046904893e+16,,Elliott,Jessica,Smith,971,-9,1,2,5,1,1,10,11011101,-9,"248 Kelly passage, South Jay",N85 5ZE,320,E00142077,748122047461,5,"Flat 67O
Vanessa fort, Josephchester",SE18 0HH,484,E00164389,681921266516,3,"920 Stanley burgs, Port Elaineside",HX15 9DW,516,80372189178,1,-7,2,-8,8421,8143,2,26,11,1972,47,26111972,,,,,,,,,,
68,4593628474366626974,8.985660046904893e+16,,Maria,-9,Nicholson,191,1,1,8,6,1,3,3,00011100,1,"Flat 8
Jodie street, New Janetview",E7S 0FG,860,E00164111,653234736946,5,"27 Phillips river, North Kathrynton",B0 2NW,984,E00142222,14539486168,3,"Studio 7
Buckley parks, New Hannah",E5T 8ES,388,856364078319,1,2,-9,2,8810,4215,2,21,4,1928,91,21041928,,,,,,,,,,
69,3480339684141237687,8.985660046904893e+16,,Alan,-9,Nicholson,334,2,1,4,5,1,4,9,10110101,1,"Flat 32
Jenkins extensions, Holdenside",PL1Y 2FL,688,E00152668,366771704281,-9,"Flat 37G
Moore avenue, North Lynne",L30 5FP,484,E00165612,364480366430,4,"57 Fitzgerald gateway, New Donaldburgh",M6 4YX,360,895202680143,2,-7,3,2,3090,3542,2,17,12,1935,84,17121935,,,,,,,,,,
70,4673111818717256923,2.4430017950354896e+16,,Bruce,Simon,Wood,156,-7,2,9,5,1,4,11,00001011,1,"Studio 68z
Barker trace, Traceystad",G8F 5DZ,858,E00153636,152468346350,-7,"5 Walker manors, Eleanorfurt",L66 7RZ,496,E00141256,722639765311,2,"Studio 30
Wood knoll, Annettechester",LE3 9YJ,52,415705919320,1,-9,-9,-8,5620,5214,4,24,9,1953,66,24091953,,,,,,,,,,
71,1339098734189892874,1.6692578468838702e+16,,Max,Danielle,Gregory,124,1,1,6,9,1,2,19,01110001,2,"Flat 1
Abbie estates, Angelaborough",B88 4WJ,598,E00165609,612113575481,5,"Studio 57
Green corner, Thomasfort",B8 1JP,716,E00120079,431103560912,4,"08 Reynolds village, South Russell",ML5 2DL,520,378604566605,-9,-9,1,3,2730,2123,1,25,7,1931,88,25071931,,,,,,,,,,
72,9676206156241255765,1.6692578468838702e+16,,Roger,Pauline,Gregory,417,-9,-9,13,2,1,3,15,01110100,1,"815 Kimberley burg, Lake Gerald",B7T 0QR,764,E00164012,743499051330,-9,"6 Jamie ferry, North Abdul",HA1 6TH,288,E00119846,815974639288,2,"Flat 42
Joan courts, Adrianberg",E7H 6PN,90,606339659651,2,-7,-9,-8,3010,3213,4,28,8,2003,16,28082003,,,,,,,,,,
73,2701267339270944996,3.3871503844447424e+16,,Janet,-9,Dean,212,-7,1,5,6,1,4,-9,00100011,2,"01 Brandon ford, Joycefort",NW61 6BL,796,E00142126,735566206848,-9,"Flat 93
Oliver estate, Martinburgh",WA5V 5PF,258,E00142177,704228248578,3,"Flat 21
Abigail mountain, Peterland",L40 3WX,68,432122279285,1,-7,3,-8,6920,2429,3,15,1,1990,29,15011990,,,,,,,,,,
74,6667619297056180238,3.3871503844447424e+16,,Joe,Harriet,King,674,-9,1,6,3,1,2,11,01101101,-9,"59 Sandra mission, Mauricemouth",FY5X 8YN,854,E00119990,537587593967,3,"451 Turner streets, Wilsonmouth",HD1N 8TQ,744,E00142125,924769079507,4,"5 Weston trail, Lake Elliottborough",BR8 2GN,312,394559413628,-9,-9,2,2,2620,7123,4,6,10,1928,91,06101928,,,,,,,,,,
75,7315212127296358235,1.844748270280014e+16,,Aimee,-9,Johnson,630,-7,2,1,8,1,2,9,01010110,-9,"10 Rose pine, Port Traceyview",E4 3PN,268,E00135857,600329539251,-9,"Studio 81b
Gill cliffs, Lake Mathew",L1D 0BX,666,E00135527,832461775149,1,"Flat 10
Katie knoll, Rhysland",JE25 4FF,500,238569770723,6,1,2,3,500,5316,3,28,5,1923,96,28051923,,,,,,,,,,
76,8952387925797001003,1.844748270280014e+16,,Jeremy,Kayleigh,Johnson,332,1,2,5,8,1,-9,19,10000011,-9,"Studio 7
Irene park, Johnville",E7 4QH,24,E00165488,777298886926,3,"Flat 78V
Austin wells, Robinsonchester",GY5 1EB,887,E00165443,566325870072,-9,"743 Joanna garden, Frostshire",S8 0WP,8,866510056283,6,1,3,2,8411,2222,2,1,12,1971,48,01121971,,,,,,,,,,
77,7561459347324417499,8.43818625434301e+16,,Naomi,-9,Smith,516,-7,-7,3,8,1,-9,13,11001111,-7,"475 Taylor drive, North Ellie",L21 2TR,96,E00165404,953493361511,-9,"Studio 00
Irene green, Brookesview",SO51 9FP,792,E00119990,506686527351,-9,"1 Barton cove, New Ben",RM1N 0RS,60,72370655239,6,2,-7,2,3230,3414,3,6,6,1946,73,06061946,,,,,,,,,,
78,3615684491830514638,8.43818625434301e+16,,Terry,-9,Smith,578,-7,-9,-7,-9,1,-9,14,00011010,2,"1 Burton prairie, New Antony",S22 5BT,446,E00165443,304412657737,1,"6 Ford manors, Hilaryshire",KA4X 1BS,124,E00164544,408375886604,-9,"Studio 32
Fuller divide, New Liam",S43 7YQ,288,434014121543,4,2,-7,1,8412,2133,1,28,1,1949,70,28011949,,,,,,,,,,
79,5397765719943726379,8.43818625434301e+16,,Zoe,-9,Smith,108,-7,1,-9,4,1,4,4,10010001,3,"Flat 32B
Michael ferry, Wrightchester",B1H 3SW,410,E00037196,852047299002,-9,"Flat 18
Harris keys, Meganfort",HG11 0RB,674,E00165527,747293987706,2,"840 Bailey burgs, Ameliaborough",W3 8TX,642,620753806333,-9,2,-7,3,8423,3113,2,2,7,1959,60,02071959,,,,,,,,,,
80,4797353522907721316,8.43818625434301e+16,,Marian,Jane,Hunt,530,2,1,2,1,1,5,12,11100100,-9,"Flat 10
Joan track, Port Thomaston",SP6 5BU,682,E00120063,759957007650,1,"756 Craig gateway, West Sophiechester",EN2A 0FX,446,E00141256,667943646448,-7,"Flat 71o
Linda rest, New Kennethhaven",NE6M 3RF,266,432708693586,4,1,2,-8,2620,2211,2,6,2,1922,97,06021922,,,,,,,,,,
81,6885270744415642670,6.750332582797529e+16,,Jeremy,Beverley,Barber,876,1,-9,9,1,1,5,13,10100001,2,"29 Reynolds harbors, South Sharon",TA3 7XW,40,E00164524,437181671620,5,"Studio 85u
Gibson hill, Port Fiona",DY68 9GQ,760,E00037307,552816532468,4,"1 Elliott lake, Lake Lydiashire",CH53 3YY,52,441100917930,1,2,3,1,2210,2119,2,9,7,1976,43,09071976,,,,,,,,,,
82,8453038808560081418,6.750332582797529e+16,,Andrea,-9,Barber,96,-7,1,8,5,1,1,7,01010100,1,"Studio 01j
Bell place, Garybury",M8 2JL,974,E00142043,176142409609,4,"Studio 3
Dominic ranch, East Marilynside",SY1 6PF,398,E00165624,861214914381,-9,"6 Rosie club, East Roger",MK4A 8WL,894,408738993541,2,-7,1,1,2350,5241,3,31,10,1963,56,31101963,,,,,,,,,,
83,1589115119776780123,5.057317380993409e+16,,Wendy,-9,Griffiths,203,-7,-7,15,4,1,4,18,01010000,1,"8 Barry curve, North Philipton",N9 6YP,831,E00037094,515593564679,3,"641 Smith green, New Michelleborough",B5 1TX,591,E00165447,193918137066,1,"50 Ricky alley, North Philip",WV59 5NZ,533,353151604213,3,-9,3,3,2400,7211,3,9,11,2001,18,09112001,,,,,,,,,,
84,5630510358087405366,5.057317380993409e+16,,Brett,Jacob,Griffiths,300,2,2,15,-9,1,1,14,11101010,3,"2 Lynn run, New Gavin",CT88 8ZS,496,E00165436,268962523749,4,"Studio 43d
Glen extensions, Adamsmouth",YO19 1PG,84,E00142270,545339976524,2,"Flat 33
Paula keys, East Marcus",DA5 2EW,508,4941644982,6,1,2,3,7320,9239,1,27,2,1984,35,27021984,,,,,,,,,,
85,4089989885612005645,1.4985634544786224e+16,,Hayley,-9,Bennett,320,-9,1,5,7,1,4,15,00100011,-7,"404 Harvey crossroad, Maureenmouth",HD9N 9HZ,428,E00169652,554461281286,2,"Studio 8
Rice haven, Malcolmview",GU50 5SP,170,E00119825,625312430866,1,"1 Waters crescent, East Lee",B03 6HQ,214,258259425584,4,-7,3,-8,8411,3562,3,29,6,2016,3,29062016,,,,,,,,,,
86,3508350212358533186,1.4985634544786224e+16,,Mathew,-9,Bennett,478,2,1,3,-7,1,4,14,11010111,3,"Studio 41s
Jackson alley, Port Charles",G95 5XR,438,E00164552,885440215860,-7,"292 Wilson park, Claytonfort",L24 3ST,496,E00164527,767530862781,-7,"44 Duncan mountain, East Rosshaven",PE26 4UE,40,915751541289,5,2,1,2,2530,5211,1,14,1,1979,40,14011979,,,,,,,,,,
87,3756319097890005960,1.3902952455934688e+16,,Joanne,-9,Mason,120,1,-7,13,7,1,1,14,00000000,-7,"5 Jordan center, Darrenbury",BR1 7GR,188,E00152618,92963214300,5,"Flat 70O
Julian ridge, Damianfort",TS9 7UY,894,E00153405,85095100810,1,"Studio 70
Sharon skyway, Jonesfort",G4 5ZZ,440,992986776599,7,2,1,3,5300,1211,4,19,2,1973,46,19021973,,,,,,,,,,
88,2549426911291545509,1.3902952455934688e+16,,Gareth,Judith,Mason,212,-7,-7,-9,5,1,2,11,00111000,3,"Flat 66
Martin viaduct, Bryanland",WV3H 6XY,583,E00135793,605086926545,4,"3 Newman freeway, Lake Reece",E58 7BU,638,E00173919,422108423720,2,"17 Ward haven, New Natashahaven",SR88 6WQ,533,705231301283,3,1,-7,3,3090,6232,4,12,4,1942,77,12041942,,,,,,,,,,
89,9417959653359656626,1.3902952455934688e+16,,Ben,George,Mason,524,-7,-9,4,-9,1,5,7,01011000,2,"15 Clive ridges, Peterston",E10 6LR,480,E00164613,895645376775,-9,"063 Hopkins overpass, Michelleville",PE2 5XU,442,E00152570,632302558086,4,"Studio 57
Abigail parkway, New Paul",KY56 1NJ,860,923139680640,2,2,2,3,8532,9242,3,4,9,1935,84,04091935,,,,,,,,,,
90,6456201030833969122,1.3902952455934688e+16,,Ronald,-9,Mason,795,2,2,14,7,1,2,15,00000010,3,"Flat 4
Wood parkways, Port Katiemouth",N29 5EG,478,E00165663,374222603102,-7,"Studio 40
Shah port, Browntown",BN0Y 2EL,132,E00037238,931159322683,3,"Studio 1
Davies port, Karltown",NE6 1DD,528,159007905140,2,1,-9,3,2100,4212,4,24,3,1976,43,24031976,,,,,,,,,,
91,1931857298425720885,1.3902952455934688e+16,,Eileen,-9,Mason,608,2,2,12,9,1,-9,10,01001110,2,"068 Dylan trafficway, East Phillipfort",S32 7EZ,921,E00135619,431957036292,-9,"9 Wong stravenue, Kinghaven",G4W 4GP,912,E00165518,350479590614,-7,"Flat 22
Billy plaza, Deanmouth",WF74 1AB,716,621222552579,1,-9,2,3,8542,2114,2,25,7,1915,104,25071915,,,,,,,,,,
92,2548488118494820837,4.5170082338867544e+16,,Pamela,Georgina,Kelly,703,-9,-7,-9,3,1,2,2,11000111,2,"Studio 5
Hollie hill, South Marian",E6F 2UB,388,E00171613,416104036557,3,"8 Sykes stravenue, Ronaldbury",S41 6QT,320,E00153571,527545708974,-7,"757 Kyle forks, East Clive",SA49 9JP,108,494619843437,1,1,3,1,2310,3319,1,31,10,1916,103,31101916,,,,,,,,,,
93,4152624240327314475,4.5170082338867544e+16,,Martin,-9,Kelly,320,2,1,16,-7,1,5,19,10101000,3,"Flat 04
Albert lights, Mayberg",BD0 1QN,678,E00135694,447492574952,-7,"Flat 02
Davies fields, East Seanfort",DH68 9XT,48,E00037311,327626646882,2,"Studio 27
Bentley pine, Kieranview",B2 7XN,20,429709912209,7,2,1,3,100,5237,1,8,2,1945,74,08021945,,,,,,,,,,
94,8599111390701787041,8.573545490372598e+16,,Nicholas,Clare,Wood,239,2,1,-9,2,1,-9,9,01011111,1,"Studio 92
Donald corner, Kathleenbury",W74 9YQ,68,E00142046,972256129902,4,"51 Edward unions, Lake Henrymouth",JE4N 9XJ,986,E00165498,49159230489,3,"Flat 64
West haven, Adamsfort",SL62 3FE,500,289760217563,3,-7,-9,1,6800,9241,1,3,9,1911,108,03091911,,,,,,,,,,
95,7162514605331507737,9.05973191300606e+16,,Carolyn,-9,Williams,388,2,1,11,7,1,5,15,01101000,-7,"83 Smith islands, Port Timothy",HS0V 3FB,854,E00135759,184616454781,2,"Flat 18
Allan harbors, North Marytown",L1D 3PW,324,E00135823,464039759559,1,"Flat 59
Craig bridge, Frederickside",N40 4ZB,214,690727652974,2,-7,3,1,3700,5112,4,25,10,1936,83,25101936,,,,,,,,,,
96,4007988834980031605,9.05973191300606e+16,,Jacqueline,Gemma,Williams,776,-7,1,17,7,1,1,13,00000111,3,"Flat 30C
Joanna shoals, Finchland",E3 2AG,591,E00164043,629150796004,5,"Studio 43I
Abbie forest, Lake Ruth",HS1M 5DF,166,E00153683,301387302916,4,"Flat 61
Sarah fields, South Joshuaside",CB0N 7AP,804,668375270750,6,1,-7,3,8890,3218,1,18,7,1946,73,18071946,,,,,,,,,,
97,5383114171444196826,4.13308069517526e+16,,Janet,Lesley,Wilson,188,1,-9,8,3,1,4,3,00111110,2,"Flat 18a
Ryan spurs, East Kathryn",CA9N 8DQ,530,E00163853,905866296190,4,"Studio 74
Brandon meadows, North Dennis",BL02 5YY,184,E00135720,955701096384,3,"626 Watts grove, Christopherland",G8F 1BF,442,869796460288,2,1,3,-8,6300,6147,1,21,2,2015,4,21022015,,,,,,,,,,
98,2777928981672758577,2.825533354817184e+16,,Abigail,Gail,Barnes,466,1,2,-7,6,1,3,6,11110001,-7,"Flat 1
Denis mills, Lake Norman",KA61 2YX,652,E00120024,957608143297,4,"Flat 46F
Smith isle, Mathewburgh",B3U 8WN,762,E00164613,919825286974,3,"128 Lynda spur, Lake Lynnefurt",SS95 0QR,705,31289134744,6,1,2,2,9900,8221,2,10,6,1911,108,10061911,,,,,,,,,,
99,2906756789873766273,1.5554121670208228e+16,,Francesca,-9,Wilkins,858,1,1,14,1,1,5,-9,01111111,3,"02 Evans lock, New Rita",CH2 9SS,706,E00135546,744327045483,5,"Studio 71
Declan hill, South Eleanor",E4 7EU,238,E00119922,4734394436,-7,"Flat 95q
Price plaza, Patriciaville",G2 0NX,222,711081043785,4,-7,1,-8,1600,4112,3,8,5,1979,40,08051979,,,,,,,,,,
100,3998860148660634745,1.5554121670208228e+16,,Lee,Joyce,Johnston,982,-9,2,3,7,1,1,19,11001111,-7,"8 Gray plaza, Cameronside",G7C 7JW,68,E00152674,640101821075,-7,"Studio 91
Leslie squares, East Margarethaven",NE73 4QZ,270,E00120162,784804555817,2,"74 Eric village, North Barry",DH8P 1AJ,992,861734995189,7,-7,-9,3,7800,8232,2,25,9,1962,57,25091962,,,,,,,,,,
101,1900229385636114074,8.758941239193165e+16,,Gary,-9,Sharp,894,2,-9,1,2,1,2,9,11111101,1,"Studio 21w
White field, Port Linda",FY9 4XZ,100,E00164559,214273453366,5,"Flat 7
Reed views, Kylestad",CB49 3XZ,438,E00164397,419535402344,-7,"5 Jeffrey motorway, Hollyville",E0 1LA,408,57608857006,2,2,2,3,2680,7130,4,3,11,1932,87,03111932,,,,,,,,,,
102,3918122329092019845,8.758941239193165e+16,,Abbie,Holly,Arnold,148,1,-7,9,9,1,3,1,01100010,2,"57 Kirsty hill, Lake Andreaview",TD68 3JR,214,E00169669,444225932197,4,"Studio 69q
James ramp, Port Katie",G3 1TS,574,E00165607,38674759483,-7,"Studio 46w
Baxter manors, North Georginaburgh",WV79 7UH,466,411160049945,-9,-7,-9,2,160,9139,1,12,2,1966,53,12021966,,,,,,,,,,
103,7766295655518211557,9.299599996626661e+16,,Kevin,-9,Archer,704,-9,2,2,5,1,2,2,01111101,-7,"61 Emily parkway, West Clive",KA4N 4UD,60,E00135581,181197910091,-9,"146 Matthews gardens, Tracybury",NP3 0UL,604,E00153676,245794184954,-9,"59 Emma dale, East Martinmouth",HU7 6ZT,643,804065939484,-9,2,1,3,8421,8223,1,26,8,1912,107,26081912,,,,,,,,,,
104,9084692654002838641,9.299599996626661e+16,,Carol,Sandra,Archer,992,1,1,2,9,1,1,3,11101100,1,"Flat 41
Sam centers, Stewartfurt",SE2 1PY,446,E00169666,110216010134,-7,"Flat 79a
Mark port, Barryshire",BT1 3WJ,776,E00120114,668394826945,-9,"68 Carl manors, Butchershire",N42 6LP,974,912331909642,1,1,3,1,4700,6121,2,15,11,1956,63,15111956,,,,,,,,,,
105,2842362873190779628,9.299599996626661e+16,,Antony,Jean,Farrell,798,2,-9,12,3,1,1,17,10110000,1,"Studio 36J
Cooper extensions, Lake Zoemouth",E1S 3XQ,334,E00135691,102862087422,-9,"Flat 6
Williams pines, West Kimberley",N48 1EG,598,E00171612,797676631820,1,"Studio 99
Leslie station, Derekville",SP4R 2WQ,800,256170475909,7,-7,3,-8,900,2136,2,19,6,1916,103,19061916,,,,,,,,,,
106,1363811479214336806,9.299599996626661e+16,,Geraldine,Maurice,Farrell,124,-9,-7,2,-7,1,1,4,01111011,2,"Studio 5
Johnston drives, Elaineton",S34 2YT,268,E00152603,298313562175,-9,"24 Ashley turnpike, West Ryan",CT65 4QT,32,E00119847,527639616729,4,"4 Mellor forge, Robertsburgh",M6 0WT,566,142219494996,-9,2,1,-8,5810,5434,4,26,6,1975,44,26061975,,,,,,,,,,
107,6638460911240288132,9.299599996626661e+16,,Kim,-9,Farrell,60,1,2,14,6,1,4,14,00110010,-7,"42 Ahmed harbors, South Juneland",DH5R 5BU,646,E00119900,727334455774,-7,"020 Baxter underpass, Nicholsonchester",CB23 6NE,32,E00135609,909841718828,-7,"Studio 5
Michelle squares, Karlfurt",W2 4SW,312,704424650857,2,-9,-7,2,2400,5442,3,28,1,1927,92,28011927,,,,,,,,,,
108,4051966214968120852,6.228010057568742e+16,,Ian,Vanessa,Carr,292,2,-7,11,2,1,4,14,10111010,1,"Studio 2
Abigail keys, North Mitchellhaven",M2J 2GJ,604,E00153420,610039252993,5,"Flat 16L
Shaw route, New Karl",BD4 3SD,921,E00152590,867973787199,-7,"11 Rita plains, Ryanville",CF1 7DR,496,562168745664,3,-9,3,3,1200,3121,4,10,5,1998,21,10051998,,,,,,,,,,
109,6166479649990781039,6.228010057568742e+16,,Hollie,Natalie,Ingram,166,-9,-7,2,-7,1,1,10,11100010,-7,"9 Mahmood stravenue, Port Donaldfort",B2E 5AQ,191,E00152513,217371953179,2,"Studio 24Y
Katie port, Iainland",ZE19 5XQ,438,E00037290,433156876549,2,"Studio 5
Teresa freeway, Huntstad",B7 7EF,796,862534892282,3,-7,1,-8,800,8143,1,19,10,1959,60,19101959,,,,,,,,,,
110,9224982187564027479,8.789143750320787e+16,,Joan,-9,Cox,570,2,-7,-9,7,1,5,13,10000111,-7,"05 Craig valleys, Leemouth",E11 2GZ,646,E00120025,495184704771,-9,"Flat 79
Smith divide, Griffinborough",E60 8FS,674,E00163956,663197691897,-9,"24 Austin fork, East Jeffreybury",G2C 0RQ,612,924701790771,5,2,2,2,7110,9273,3,15,7,1969,50,15071969,,,,,,,,,,
111,4184771111095484942,8.789143750320787e+16,,Julian,Dennis,Cox,643,2,-9,2,4,1,5,18,11100010,1,"Studio 10K
Watson turnpike, Ashleighfurt",CF5 5ND,442,E00164112,825780383750,-9,"28 Ellie roads, North Samview",M4 0NF,788,E00152661,748555313916,3,"Flat 64
Joyce parkways, North Jamie",G4 1LP,972,68029626880,4,2,-9,1,2530,5319,1,15,9,1904,115,15091904,,,,,,,,,,
112,9006213204423823086,8.789143750320787e+16,,Richard,Timothy,Gregory,72,-7,2,15,3,1,4,12,11001010,3,"Studio 8
Ashleigh club, New Emmaton",MK9E 2TJ,384,E00164501,322953613548,4,"Flat 9
Gough union, South Mohammedfort",OL99 6WR,132,E00135680,84536376089,2,"Studio 6
Bailey rapid, North Nathan",W1C 7QH,854,565797858137,1,-9,1,-8,1810,7115,3,11,8,2001,18,11082001,,,,,,,,,,
113,2484306647555508813,8.789143750320787e+16,,Eleanor,Christine,Gregory,834,1,-9,13,1,1,2,10,01110100,-9,"2 Perkins parkways, Port Dorothyberg",MK31 5GU,616,E00037145,173968253129,4,"639 Dean plains, East Bethanyland",M99 2ZP,926,E00163856,382646992483,2,"457 White isle, East Kayleigh",FY53 1DP,768,363626252764,5,-7,3,2,8553,8132,4,3,2,1924,95,03021924,,,,,,,,,,
114,6177398610763134697,8.789143750320787e+16,,Kevin,Marc,Gregory,925,1,-9,13,2,1,1,10,10111011,-7,"1 Lisa grove, Rosemaryfurt",E99 9DS,208,E00165604,716822661265,2,"Flat 28
Wright divide, West Hayley",E3U 7LT,524,E00119849,180800756169,-7,"Studio 75k
Denis forks, South Hazel",KT1 8YB,992,687226251992,1,2,2,-8,4600,2472,4,16,8,1970,49,16081970,,,,,,,,,,
115,8533229196643207208,5.877616077736218e+16,,Anna,Frank,Ball,818,1,-7,9,-9,1,1,1,01001111,-7,"Studio 4
Greenwood villages, Scotttown",N81 5HG,212,E00153640,425274308473,-7,"Studio 32t
White plaza, Elaineville",G9 0GT,951,E00037152,704399972226,-9,"Studio 4
Philip circles, Port Bradley",UB93 0RJ,752,819290612257,-9,1,3,1,2020,9233,3,11,7,1995,24,11071995,,,,,,,,,,
116,1797869845185553977,5.877616077736218e+16,,Jayne,-9,Stokes,332,-7,-7,-9,6,1,5,7,01101100,1,"Studio 7
Ross ridge, Longton",CR26 8XB,56,E00135823,655294836639,4,"Flat 54Z
Robson fort, North Peterfort",CF1E 6AE,428,E00152645,821240923829,-9,"602 Chandler street, Gibsonshire",CB5 7BQ,704,451880969324,2,2,2,2,6910,3312,2,27,8,1997,22,27081997,,,,,,,,,,
117,2672732128394602292,5.877616077736218e+16,,Connor,Emma,Stokes,312,-7,1,8,9,1,3,3,01110001,-9,"Studio 0
Anthony centers, Batesside",PL9E 5LJ,642,E00120062,348723421000,4,"Flat 45M
Owen parkways, East Callum",B9W 7TG,662,E00165582,724201676314,3,"150 Stacey manor, Barnettchester",HP1W 9QF,818,625199285280,5,-7,-7,2,110,3542,2,3,8,1978,41,03081978,,,,,,,,,,
118,3043213995889984892,4.619903065236413e+16,,Dominic,Arthur,Bennett,308,-9,-9,3,9,1,4,14,11110001,2,"99 Burgess burg, Rhysshire",TS28 5UG,384,E00135541,973813159027,-7,"8 Heath crossroad, Callumside",IV55 8BX,203,E00152502,979576383834,1,"16 Wood parkways, North Tracy",IP50 1WN,580,32777586215,6,2,1,3,4910,6222,4,20,10,1905,114,20101905,,,,,,,,,,
119,8149932528334702103,4.619903065236413e+16,,Louis,-9,Hughes,152,2,-9,3,6,1,4,11,00001000,-7,"Studio 02E
Hall vista, Batesfurt",TA5 1PN,60,E00120022,834163476358,4,"505 Palmer divide, West Josephtown",W6B 8EX,232,E00164419,404862330997,2,"624 Joel branch, New Max",TN1B 8JP,56,226209852681,5,-9,-7,-8,800,1190,3,16,9,2004,15,16092004,,,,,,,,,,
120,7490821235498087513,4.619903065236413e+16,,Jasmine,Conor,Hughes,422,-9,2,11,9,1,3,18,01101111,-7,"Studio 9
Williams gardens, Manntown",N4H 5PH,924,E00164502,154112163597,4,"Studio 60J
Leslie via, Kathleenfurt",M3 9SU,288,E00165341,562971807174,-9,"086 Armstrong pike, East Roy",BD3P 5BU,512,164117216288,2,2,3,1,8500,3132,4,9,9,1953,66,09091953,,,,,,,,,,
