Accomodation_Type,Any_Relationships,Household_Address,Household_Address_Postcode,Household_ID,Household_UPRN,Resident_Count,Ownership_Type,Census_Address,Census_Address_Postcode,Census_Address_Country,Census_Address_Indicator,Resident_Count_verify,Other_Address_Count,Other_Address_Count_verify
2,,"Studio 92
Rosie roads, Fieldfort",PA71 4XZ,43493051080793877,318290727670,2,3,"Studio 92
Rosie roads, Fieldfort",PA71 4XZ,893,446427727408,2,96,96
-3,,"52 Leigh street, Russellport",SR0 1NN,11316276272175261,849984821558,2,4,"52 Leigh street, Russellport",SR0 1NN,816,522955684010,2,93,93
-3,,"70 Preston springs, Pearceton",WA74 5JJ,41700165379926433,112270994428,2,5,"70 Preston springs, Pearceton",WA74 5JJ,478,827155404754,2,6,6
-3,,"Studio 20P
Tracey ferry, North Yvonne",B07 0JQ,30438283173398914,678731774043,2,-7,"Studio 20P
Tracey ferry, North Yvonne",B07 0JQ,210,106057492117,2,14,14
5,,"817 Goodwin light, Fieldmouth",B8 4NA,57640247738242669,796476400418,1,2,"817 Goodwin light, Fieldmouth",B8 4NA,500,522878439094,1,97,97
6,,"Studio 06
Mitchell parkways, New Brianfurt",E1 5DY,61168947582713114,808110342579,1,-7,"Studio 06
Mitchell parkways, New Brianfurt",E1 5DY,897,395383099514,1,6,6
6,,"Studio 8
Bailey plaza, South Amy",M2E 1DH,76293812869826119,180574207118,2,4,"Studio 8
Bailey plaza, South Amy",M2E 1DH,329,748920715324,2,13,13
7,,"990 Haynes rapid, Paulaview",-9,75021166683136552,951605637040,2,-9,"990 Haynes rapid, Paulaview",NG5A 7PU,144,293377064890,2,7,7
2,,"97 Patrick cliffs, Lake Duncan",S7B 5HJ,53785586958976319,901427219858,1,4,"97 Patrick cliffs, Lake Duncan",S7B 5HJ,711,321271906346,1,47,47
-3,,"Flat 14G
Damian mills, Daymouth",DE6 7RL,85634868735607845,394007107935,2,4,"Flat 14G
Damian mills, Daymouth",DE6 7RL,145,351934687276,2,15,15
1,,"51 Chadwick stream, Tinaborough",W7D 8SW,77927160244684199,40938441954,3,5,"51 Chadwick stream, Tinaborough",BH53 3UZ,681,370700630451,3,54,54
6,,"Flat 82
Eric pine, West Jodieburgh",E0T 2TG,44038491189762352,204894657161,2,2,"Flat 82
Eric pine, West Jodieburgh",E0T 2TG,815,496930810272,2,94,94
5,,"184 Barton meadow, North Daniel",ML97 7HY,66121483377304460,576880061332,2,-9,"184 Barton meadow, North Daniel",ML97 7HY,503,674237816676,2,89,89
1,,"Studio 65
Lord stravenue, Sarahland",E1 8DP,40702994132565814,777952084795,5,1,"Studio 65
Lord stravenue, Sarahland",E1 8DP,362,879935938896,5,62,62
-9,,"Flat 70
Green ramp, Tinamouth",W81 3QL,40167569244837358,777092132487,1,-9,"Flat 70
Green ramp, Tinamouth",W81 3QL,543,85717072773,1,38,38
1,,"Flat 34
Jordan springs, Fieldside",B1 2YW,90495327206918084,338902653472,2,-9,"Flat 34
Jordan springs, Fieldside",B1 2YW,482,243146536459,2,75,75
-3,,"Studio 7
Liam crossroad, East Jean",LN4N 0TN,62571301752176874,903880626504,2,-9,"Studio 7
Liam crossroad, East Jean",CO20 4GP,770,510658238650,2,95,95
-9,,"Flat 95f
Coleman lights, East Hilary",W1S 9HY,58564720937956958,18805845508,1,1,"Flat 95f
Coleman lights, East Hilary",W1S 9HY,799,136591196669,1,49,49
5,,"Flat 85I
Allen locks, Lake George",SG5 3YD,70207995724436528,857330336033,2,4,"Flat 85I
Allen locks, Lake George",SG5 3YD,445,780130543499,2,30,30
7,,"Flat 72
Helen fork, West Jaybury",RH3Y 1LB,49481692170349000,896476429252,2,3,"Flat 72
Helen fork, West Jaybury",RH3Y 1LB,113,526837277818,2,88,88
4,,"31 Hunt fords, Philliptown",SY9P 1YZ,50860525923020864,723876167108,5,-9,"31 Hunt fords, Philliptown",SY9P 1YZ,468,506039544467,5,25,25
6,,"70 Wilkinson parkways, Brownport",SM19 4DP,27574523323813008,202187663979,2,-9,"70 Wilkinson parkways, Brownport",SM19 4DP,377,760853671742,2,51,51
4,,"69 Katie via, New Nigelfurt",B5 4YD,70218124725458552,647187809189,1,4,"69 Katie via, New Nigelfurt",B5 4YD,262,301539466660,1,67,67
-7,,"944 Maureen rapids, New Benjaminshire",L9 3SZ,12020235998852027,382288147226,4,2,"944 Maureen rapids, New Benjaminshire",L9 3SZ,592,784284011152,4,48,48
2,,"Studio 5
Barry mountains, New Mandyland",TD2 0QT,99605502257391059,874009685953,4,-9,"Studio 5
Barry mountains, New Mandyland",TD2 0QT,614,238966017259,4,16,16
2,,"77 Griffiths union, East Mariahaven",EC6B 7DE,32571921687224799,301151841736,2,1,"77 Griffiths union, East Mariahaven",EC6B 7DE,493,324074241751,2,1,1
-7,,"Flat 80
Davies loop, North Kathryn",W5G 9YR,73269039322095621,884562545095,2,1,"Flat 80
Davies loop, North Kathryn",W5G 9YR,939,230388662535,2,41,41
5,,"Flat 53
Elizabeth mall, Christopherberg",DT2 1UY,85657525499334301,771030115389,3,-7,"Flat 53
Elizabeth mall, Christopherberg",DT2 1UY,396,4619509043,3,61,61
3,,"Studio 9
Jones ville, Williamsbury",eS59 8ZH,57090936129469884,365626837306,1,-9,"Studio 9
Jones ville, Williamsbury",WS59 8ZH,453,90122478098,1,87,87
7,,"Studio 86D
Walsh ways, Dayburgh",BD6V 2UH,70387153002119303,746749986041,1,-9,"Studio 86D
Walsh ways, Dayburgh",BD6V 2UH,566,648783123188,1,17,17
6,,"Flat 50
Collins streets, Saundersview",LN6 1UH,59777831809834458,486962026588,2,1,"Flat 50
Collins streets, Saundersview",LN6 1UH,856,351615713500,2,25,25
5,,"7 Gibson mount, Bethanyview",B3 2UE,98628678765092675,980037963990,3,1,"7 Gibson mount, Bethanyview",B3 2UE,926,507062105180,3,7,7
-3,,-9,GU2 9XD,80296651156749976,618531466171,3,-7,"Flat 4
Godfrey ford, Rachaelfurt",GU2 9XD,871,79618331489,3,42,42
-9,,"162 Kelly pine, Scottfort",L2S 9AQ,35620044154141079,561085879606,3,-9,"162 Kelly pine, Scottfort",BR3E 5ZA,855,561921047372,3,41,41
-3,,"048 Damian views, Eleanorton",CR6 5NH,63918890109724564,805629579805,2,2,"048 Damian views, Eleanorton",CR6 5NH,631,254470357935,2,90,90
5,,"9 Davies trace, Sianmouth",PE4A 0GE,54023117980637328,879585657210,5,1,"9 Davies trace, Sianmouth",PE4A 0GE,968,74698446028,5,77,77
6,,"Studio 50
Burke burgs, Butlerbury",-9,58199410331360625,155909448306,2,3,"Studio 50
Burke burgs, Butlerbury",E8 1HX,802,909790252536,2,70,70
4,,"241 Faulkner forges, Harrietshire",L89 0ZL,72220688983363166,781239441972,1,5,"241 Faulkner forges, Harrietshire",L89 0ZL,967,502442556886,1,73,73
-9,,"6 Kennedy mall, Teresaborough",TN4P 4GB,70999820766475093,65323266770,3,5,"6 Kennedy mall, Teresaborough",TN4P 4GB,535,942110891326,3,65,65
-7,,"Studio 60
Marie crest, North Irenefurt",GL3Y 0UQ,82466705085755961,965446038614,1,1,"Studio 60
Marie crest, North Irenefurt",GL3Y 0UQ,247,998190335083,1,51,51
7,,"16 Hazel mill, Port Lesley",B0T 2HN,81136038034541622,853509641605,4,1,"16 Hazel mill, Port Lesley",B0T 2HN,626,847126624070,4,16,16
3,,-9,W7 5PD,83799774531864108,504938388675,2,1,"Studio 23l
Aimee crest, Tinaland",W7 5PD,965,797103816987,2,11,11
3,,"634 Walker freeway, New Janet",E47 6PE,64550039922470448,285846301347,1,5,"634 Walker freeway, New Janet",E47 6PE,547,339648705525,1,35,35
4,,"Studio 62
Oliver drives, Marilynstad",S6C 7AX,35434411908427775,77730434555,2,-7,"Studio 62
Oliver drives, Marilynstad",S6C 7AX,697,140316398966,2,56,56
7,,"23 Peter flats, Marcustown",G31 6XA,86710379156373526,84284599732,2,4,"23 Peter flats, Marcustown",G31 6XA,111,550362650882,2,44,44
-9,,"14 Whitehead pines, Cameronshire",GL61 2XG,65052516750588384,590657947992,3,4,"14 Whitehead pines, Cameronshire",GL61 2XG,792,254686560994,3,96,96
3,,"02 Elliott dale, Port Garry",E77 1FY,36560940815489187,546230419280,4,3,"02 Elliott dale, Port Garry",E77 1FY,993,762364409846,4,9,9
6,,"Studio 1
Aaron track, Ryanstad",N8T 4GN,76892949571513800,693533403214,3,2,"Studio 1
Aaron track, Ryanstad",N8T 4GN,207,71400569087,3,34,34
5,,"0 Fox fort, Port Graeme",-9,11394971189915174,150701870785,2,5,"0 Fox fort, Port Graeme",NN7 8HA,737,824198190563,2,63,63
3,,"Flat 14
Hill hill, South Geraldinetown",HG3N 8Hq,42820713666895252,725583900999,1,-7,"Flat 14
Hill hill, South Geraldinetown",HG3N 8HX,837,702867805021,1,74,74
1,,"Studio 2
Ann squares, North Jayne",GU7 1EA,48197970458386664,525922696593,2,-7,"Studio 2
Ann squares, North Jayne",GU7 1EA,568,648163291042,2,91,91
-9,,"Studio 92
Simpson corners, South Josh",FY2W 7DD,59106044124878655,701362341959,3,4,"Studio 92
Simpson corners, South Josh",FY2W 7DD,240,136932859024,3,90,90
5,,"22 Warner plain, Wendymouth",M2K 8ZS,67922584565976330,470434283930,5,-9,"22 Warner plain, Wendymouth",M2K 8ZS,340,563471000296,5,13,13
7,,"190 Ben freeway, West Carol",DE38 0PG,96473322373332310,498231916705,2,3,"190 Ben freeway, West Carol",L8 1SN,817,559445884888,2,34,34
-9,,"Studio 96l
Thomas turnpike, Gibsontown",N5 4DW,71464687280078249,369332777840,2,1,"Studio 96l
Thomas turnpike, Gibsontown",N5 4DW,700,916763937131,2,83,83
3,,"Flat 30H
Roger turnpike, Markland",N1S 9AQ,73310677761644222,141910172790,3,-9,"Flat 30H
Roger turnpike, Markland",N1S 9AQ,383,169371875668,3,40,40
-9,,"Flat 23b
Lucas canyon, Duffytown",M95 0YR,61389300077976240,610834381203,2,1,"Flat 23b
Lucas canyon, Duffytown",M95 0YR,434,916433818590,2,69,69
-7,,"Studio 0
Oliver plains, Lake Harriet",E9 0FN,69406867824894211,461359637479,2,4,"Studio 0
Oliver plains, Lake Harriet",E9 0FN,841,578743237003,2,71,71
1,,"27 Anne dam, Edwardsport",S6J 3WP,35723247591581693,62873218964,4,1,"27 Anne dam, Edwardsport",S6J 3WP,954,272021547809,4,95,95
5,,"810 Harriet summit, Myersmouth",G1W 9UL,86495892074312901,53166925081,2,4,"810 Harriet summit, Myersmouth",G1W 9UL,505,229709653173,2,86,86
1,,"06 Mathew plaza, Port Rosshaven",EH9 3LW,59095174254111590,107393492583,4,2,"06 Mathew plaza, Port Rosshaven",EH9 3LW,940,509063948369,4,58,58
-9,,"Flat 56S
Sheila spurs, Guyview",M62 7SR,33873261796168306,613266795807,2,3,"Flat 56S
Sheila spurs, Guyview",M62 7SR,178,2699095483,2,94,94
-9,,"38 Jones courts, South Trevorstad",GU57 5NS,87916300688430387,67774906815,4,5,"38 Jones courts, South Trevorstad",GU57 5NS,791,721539842047,4,63,63
6,,"StQdio 1
Zoe station, Lake Antonyview",DL1A 7GQ,48661275734441600,324066528479,2,5,"Studio 1
Zoe station, Lake Antonyview",DL1A 7GQ,756,388548885438,2,22,22
4,,"Studio 5
Scott falls, Bethanymouth",RG45 2UW,15846669718992075,502429254632,2,4,"Studio 5
Scott falls, Bethanymouth",RG45 2UW,588,303323708750,2,43,43
4,,"45 Vanessa vista, East ThomaDville",WV9X 1QZ,24144305288990977,12816174979,2,-9,"45 Vanessa vista, East Thomasville",WV9X 1QZ,267,709024634461,2,54,54
-7,,"Flat 16
Begum crossing, Fostermouth",PL3M 7YF,54101145084258033,89559069762,2,3,"Flat 16
Begum crossing, Fostermouth",PL3M 7YF,737,593799208020,2,80,80
2,,"48 Pope plaza, Duncanmouth",M6W 9EG,97423307665194665,615616863391,2,5,"48 Pope plaza, Duncanmouth",M6W 9EG,805,986326057169,2,41,41
-7,,-9,FY5 6TL,80203565828757720,622167560889,1,4,"89 Nathan highway, Huntertown",FY5 6TL,888,66293569186,1,21,21
3,,"Flat 8
Booth highway, Port Laurafurt",M2D 8RL,12184890200257615,587325523915,1,3,"Flat 8
Booth highway, Port Laurafurt",M2D 8RL,848,909367177690,1,77,77
-9,,"Flat 50l
Marshall fall, Woodside",MK79 7HE,57153486132184322,442212424467,2,-7,"Flat 50l
Marshall fall, Woodside",MK79 7HE,772,394991778176,2,85,85
7,,"Flat 97
Francis fields, West Ameliaport",WV20i8WX,39959478748700959,328545412106,5,-7,"Flat 97
Francis fields, West Ameliaport",WV20 8WX,284,278862580304,5,76,76
6,,"Studio 88N
Perkins camp, Lindaburgh",G47 7RY,33245257497079409,699114696339,2,-9,"Studio 88N
Perkins camp, Lindaburgh",G47 7RY,410,127040545547,2,58,58
2,,"2 Taylor turnpike, Holmesborough",B8 1XR,24405939827861713,247605032520,3,2,"2 Taylor turnpike, Holmesborough",B8 1XR,937,637845107315,3,14,14
5,,"Studio 12K
Barton dam, Abbiebury",ST5 4RN,51289604686721728,453598197530,4,-9,"Studio 12K
Barton dam, Abbiebury",ST5 4RN,266,515036647161,4,92,92
-3,,"109 Frost streets, West Ashley",BB1W 0BH,70806895776316302,93814144750,2,2,"109 Frost streets, West Ashley",BB1W 0BH,438,973617344854,2,83,83
-3,,"746 Russell overpass, South Joelmouth",ZE8R 4SG,38445884961001789,511922162172,1,-9,"746 Russell overpass, South Joelmouth",ZE8R 4SG,177,142650918396,1,75,75
7,,"Flat 83
Kennedy points, New Leonardborough",S7H 2LL,82155241766131256,965979392285,1,3,"Flat 83
Kennedy points, New Leonardborough",S7H 2LL,950,210760470309,1,53,53
3,,"587 Parry bypass, Dobsonview",TD80 1ZY,10885513153110619,207061486402,2,3,"587 Parry bypass, Dobsonview",TD80 1ZY,830,880333433749,2,65,65
-3,,"2 Hill run, South Timothyland",N4 0PX,10806415842396497,141031915594,5,1,"2 Hill run, South Timothyland",N4 0PX,288,281412990115,5,33,33
6,,"Flat 80D
Bennett square, Barnesfort",B7 5YS,30062154215080496,432888897575,5,2,"Flat 80D
Bennett square, Barnesfort",B7 5YS,505,50254299185,5,54,54
5,,"Flat 01
Marc stravenue, Traceyfort",BH53 1RZ,56165690300518326,678896932884,2,-9,"Flat 01
Marc stravenue, Traceyfort",BH53 1RZ,361,175494297928,2,45,45
7,,"Flat 58k
Ross ford, Port Valeriebury",W1 4ZB,42696848103101239,880503885518,2,-9,"Flat 58k
Ross ford, Port Valeriebury",W1 4ZB,849,595728994788,2,15,15
-9,,"5 Margaret tunnel, West Kenneth",CH3 0PA,20803895957632174,60518795079,1,4,"5 Margaret tunnel, West Kenneth",CH3 0PA,720,883750343319,1,25,25
2,,"4 North ways, East Marianport",RG6X 8SS,19923890667908290,718779031886,2,3,"4 North ways, East Marianport",RG6X 8SS,126,581661394173,2,55,55
3,,"Flat 72G
Aaron mill, South Annmouth",ST9 5EX,85069148693531515,417709461611,2,5,"Flat 72G
Aaron mill, South Annmouth",ST9 5EX,512,752681437034,2,4,4
2,,"742 Kevin ramp, Lake Hollyberg",TF8B 0XS,45444561733901700,527288033621,2,2,"742 Kevin ramp, Lake Hollyberg",TF8B 0XS,721,989283206686,2,13,13
-3,,"349 Lindsey view, New Jacquelinefurt",S34 6SB,72429895199690474,450525955483,1,-7,"349 Lindsey view, New Jacquelinefurt",S34 6SB,621,686076310854,1,31,31
4,,"018 Archer pass, South Fxederick",L3 3GT,43779164330720970,395924511570,5,5,"018 Archer pass, South Frederick",L3 3GT,311,270187825321,5,73,73
5,,"Studio 4
Pearce course, South Dawnport",GL05 3EL,40344557624798029,955364785666,3,4,"Studio 4
Pearce course, South Dawnport",GL05 3EL,713,690848704318,3,19,19
1,,"75 Baker gateway, East Claire",LS7V 4PJ,67620786930382509,317300727521,2,5,"75 Baker gateway, East Claire",LS7V 4PJ,144,378795165059,2,48,48
2,,"698 Paula extensions, North Markberg",BA8 8FX,72213888180830748,615460018345,2,-9,"698 Paula extensions, North Markberg",BA8 8FX,818,175380789907,2,18,18
6,,"2 Palmer shoals, Port Judithburgh",L3K 4WN,73053672579156040,446896144786,1,-9,"2 Palmer shoals, Port Judithburgh",L3K 4WN,831,614365972492,1,37,37
7,,"Studio 37r
Shannon rest, North Kimberley",BB2 8XL,52355496967074108,851987753578,2,1,"Studio 37r
Shannon rest, North Kimberley",BB2 8XL,617,428893303508,2,67,67
3,,"Flat 1
Evans cape, Geraldineborough",S3W 5WD,31475573751812838,303338239356,1,3,"Flat 1
Evans cape, Geraldineborough",S3W 5WD,929,593476489063,1,58,58
-7,,"7 Patricia laid, Albertton",PR0P 8US,38828871444117175,626067519495,1,-7,"7 Patricia land, Albertton",PR0P 8US,232,90486131987,1,40,40
4,,"Studio 6
Jennifer ranch, South Donnaview",HG5X 0BX,14291287523705287,975073701592,4,2,"Studio 6
Jennifer ranch, South Donnaview",HG5X 0BX,693,387761130698,4,13,13
6,,"Studio 15
Smith drive, Wilsonview",L3W 0JN,17487668527471324,773098744821,4,3,"Studio 15
Smith drive, Wilsonview",L37 0JN,429,515906525106,4,37,37
3,,"Studio 08n
Butler ways, Morleytown",L3S 3WZ,89366605335340250,226462261483,2,-7,"Studio 08n
Butler ways, Morleytown",L3S 3WZ,556,983351651194,2,42,42
7,,"Flat 56S
Reed corners, Bryanfort",OX5 3RT,65262027441811414,806887085484,2,4,"Flat 56S
Reed corners, Bryanfort",OX5 3RT,875,42879869957,2,46,46
5,,"789 Chapman terrace, New Garryport",E4G 1TP,52093779587553075,761190620385,3,3,"789 Chapman terrace, New Garryport",E4G 1TP,801,587534109164,3,76,76
3,,"23 Edwards ville, Cookfort",E0G 0LP,25496570324773279,379124082368,2,1,"23 Edwards ville, Cookfort",E0G 0LP,911,457630705328,2,10,10
1,,"28 Albert center, Wrightmouth",CM2E 2UQ,42273067466764363,263933168192,2,5,"28 Albert center, Wrightmouth",CM2E 2UQ,809,234061515563,2,97,97
6,,"85 Lynda wall, Lake Jade",W1 0BL,69059570320448251,981936255490,2,1,"85 Lynda wall, Lake Jade",W1 0BL,203,715483526256,2,95,95
6,,"13 James flat, Port Garrytown",M7C 6WT,30678098325758407,463709416372,2,-9,"13 James flat, Port Garrytown",M7C 6WT,534,382569411375,2,80,80
-9,,"Flat 68D
Buckley lake, Smithfurt",N57 8YQ,38538305606290907,778583746848,1,-7,"Flat 68D
Buckley lake, Smithfurt",N57 8YQ,705,461172743833,1,4,4
-3,,"5 Helen ways, Kirbychester",IV9X 2GF,52318430302802654,972735291797,2,3,"5 Helen ways, Kirbychester",IV9X 2GF,879,115361833836,2,8,8
4,,"1 Williams views, East Georgina",G47 3LZ,99428518881220742,691113159576,2,1,"1 Williams views, East Georgina",G47 3LZ,296,189677194888,2,43,43
5,,"Studio 8
Wells terrace, Port Katyberg",WF3R 6WX,73344819679143576,164991868656,2,4,"Studio 8
Wells terrace, Port Katyberg",WF3R 6WX,169,323488237299,2,51,51
-9,,"Flat 74
Keith squarek North Barbaratown",HG85 3UL,23124722816279778,151884979496,2,3,"Flat 74
Keith square, North Barbaratown",HG85 3UL,633,495922438172,2,91,91
4,,-9,BR5A 1GW,10054991103485022,907327913534,1,-7,"10 Phillip ranch, East Lucy",BR5A 1GW,797,535532555078,1,38,38
3,,"62 Iain trafficway, Karentown",M7C 1BN,37998643030829584,38680496514,2,-7,"62 Iain trafficway, Karentown",M7C 1BN,155,739367799171,2,87,87
-7,,"730 Katy branch, Lindaside",L2 6AB,51726079462495481,215006879872,2,-7,"730 Katy branch, Lindaside",L2 6AB,252,534790657092,2,88,88
4,,"743 Kent drive, Davisfort",PO1V 3SD,88397431621901366,910491637380,2,4,"743 Kent drive, Davisfort",PO1V 3SD,735,983212866568,2,27,27
-9,,"Studio 11
Vanessa creek, Paulamouth",SO39 0LG,88755202902119767,475126884136,1,2,"Studio 11
Vanessa creek, Paulamouth",SO39 0LG,283,602710110065,1,10,10
2,,"Studio 17
Roger fort, Andrewsmouth",NG06 8SY,67633564866842348,256774063931,2,-9,"Studio 17
Roger fort, Andrewsmouth",NG06 8SY,252,672781002333,2,2,2
7,,"72 Davies stravenue, West Joanne",DY99 5AU,84364595895759909,167845349090,2,5,"72 Davies stravenue, West Joanne",DY99 5AU,833,855066832716,2,40,40
3,,"6 Morris station, South Matthewshire",HG8P 6BZ,17352313477979132,709328803734,1,2,"6 Morris station, South Matthewshire",HG8P 6BZ,704,808648864564,1,19,19
2,,"Flat 87
Amelia springs, Port Tracyhaven",SP9H 3GT,59203561771625134,521242633450,5,4,"Flat 87
Amelia springs, Port Tracyhaven",SP9H 3GT,680,331943636494,5,58,58
-9,,"Studio 23
Scott coves, Port Graemebury",DT36 4LA,70991438839519938,601427928127,2,2,"Studio 23
Scott coves, Port Graemebury",DT36 4LA,654,543428764941,2,28,28
1,,"258 Lloyd path, Wattsville",SY11 9XP,47777360273429766,745045959519,3,-7,"258 Lloyd path, Wattsville",SY11 9XP,825,638192721223,3,66,66
6,,"Studio 1
Mohammad shoal, Port Amy",M4K 3NX,59386973180131498,359166807912,4,1,"Studio 1
Mohammad shoal, Port Amy",M4K 3NX,234,533875718337,4,24,24
-9,,-9,TR8E 2FU,11181607020372981,813758399505,2,-7,"98 Kathryn landing, Mohammedmouth",TR8E 2FU,995,687310199558,2,31,31
5,,"7 Collins turnpike, South Deanfurt",HA3W 6BA,24873912821232132,652184677356,2,2,"7 Collins turnpike, South Deanfurt",HA3W 6BA,415,852325407384,2,31,31
-7,,"Flat 2
Smith ramp, Daviesport",-9,27905171402909303,764031487602,2,4,"Flat 2
Smith ramp, Daviesport",S8 5UN,552,424764965214,2,95,95
4,,"9 Thomas shoals, North Henryfort",W5 5QN,11188274533488350,743399920004,2,-9,"9 Thomas shoals, North Henryfort",W5 5QN,301,523514926303,2,47,47
-3,,-9,S5 8BL,44489477483753677,753016926788,3,-9,"0 Carr hills, South Laura",S5 8BL,429,116806144016,3,19,19
-3,,"74 Raymond lights, South Elliefurt",GL8 2LY,43826219990413193,440836090234,2,2,"74 Raymond lights, South Elliefurt",GL8 2LY,391,133358295051,2,40,40
5,,"Flat 65
Wilkinson fall, Nobleshire",S2K 3NN,21246903704522242,665973118083,1,4,"Flat 65
Wilkinson fall, Nobleshire",S2K 3NN,670,16724252411,1,74,74
-9,,"Flat 3
Payne burg, Kellyville",M14 7XT,15685180424804031,502570222173,1,5,"Flat 3
Payne burg, Kellyville",M14 7XT,872,122945023392,1,66,66
-7,,"00 Melanie view, Port Danielle",E34 6UH,55127783009983811,658787430605,2,1,"00 Melanie view, Port Danielle",E34 6UH,779,113488244204,2,40,40
7,,"Flat 55i
Janet path, Thomasport",G0 9RJ,36177754842925377,977791098855,2,3,"Flat 55i
Janet path, Thomasport",G0 9RJ,309,717452972734,2,7,7
7,,"Studio 36g
Hargreaves grove, Port Jamie",SS4 7HT,65595317621566582,293076027690,3,2,"Studio 36g
Hargreaves grove, Port Jamie",SS4 7HT,630,501750363107,3,31,31
3,,"3 Price landing, Williamsport",L44 8QS,71628724213559246,629631465227,1,-9,"3 Price landing, Williamsport",L44 8QS,463,487563747580,1,4,4
2,,-9,BS9 0WF,41143762294580186,236072291924,2,4,"47 Kelly light, New Jennifer",BS9 0WF,259,918946556220,2,57,57
-9,,"Studio 05
Olivia crossroad, Eileentown",B9W 3ST,11973256036099433,880634652038,4,2,"Studio 05
Olivia crossroad, Eileentown",B9W 3ST,240,946721591831,4,46,46
5,,"Studio 7
Liam crossroad, East Jean",E9T 3YY,36270284061691171,656077394115,2,4,"6 Hamilton flat, South Victor",E9T 3YY,964,778839152211,2,74,74
1,,"Studio 59
Irene tunnel, North Louisborough",M0 9TE,72327687444129578,62603423526,1,-7,"Studio 59
Irene tunnel, North Louisborough",M0 9TE,775,403507473081,1,28,28
2,,"452 Stevenson island, East Dianachester",TR26 5EU,30482468661660082,856533117050,5,2,"452 Stevenson island, East Dianachester",TR26 5EU,959,22182184642,5,2,2
7,,"8 Carol orchard, Lake Lydia",SW6H 3NT,81687615401720056,240875052088,1,1,"8 Carol orchard, Lake Lydia",SW6H 3NT,277,111836781898,1,77,77
7,,"98 Barnett summit, East Kellyview",E55 1SH,97589957603483683,884443326089,5,-9,"98 Barnett summit, East Kellyview",E55 1SH,569,391536961016,5,22,22
