Household_ID,QID,Accommodation_Type,Resident_Count,Ownership_Type,From_Dummy,Any_Relationships,Census_Address,Census_Address_Postcode,Census_Address_UPRN,Census_Address_Output_Area,Census_Address_Country,Census_Address_Indicator,Resident_Count_Verify,Census_Address_Count,Census_Address_Count_Verify,Census_Address_Accommodation_Type,Census_Address_Ownership_Type
h93474155769634716,q2904801470569267,-7,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h85687711542417413,q4095911321498027,4,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h29704318546941758,q6151888618585206,-7,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h63524817855689724,q4319952660585285,1,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h56561371353908478,q7434125144602284,7,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h32128149580686602,q2223116730079118,3,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h74967314675205652,q5195760693462028,7,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h72159999592234460,q1057301270723737,7,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h34973967341965337,q9943368780261762,2,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h91334363176573405,q4829249440303268,7,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h78662941136153421,q6260712067424021,-9,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h17631275309854444,q5025813451544871,4,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h19400239851541424,q8683046584179554,-3,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h30397986198700778,q4909118594901805,-7,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h89864468358341560,q7220924873639828,-7,4,-9,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h45742749810221448,q3447998332534163,3,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h82746327399300798,q3629364714565577,6,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h82113278664619174,q7163260684069068,1,4,1,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h92252383440565762,q2243437778900685,3,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h72026886554531900,q6010801096937094,4,4,1,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h90826182794262172,q9113944266805188,-9,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h25202237118517752,q3665007999220013,5,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h52886870785761604,q5962357462712908,7,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h13906448564028774,q5864310038341982,1,4,5,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h43875039871933801,q7295908653802106,7,4,1,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h72208047883831838,q3993138806236024,6,4,2,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h78519452058126092,q8273375812760577,6,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h44919920686350713,q5576483177043424,-9,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h35417158897229057,q8257999937381420,-9,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h26934872566297585,q8048039935606613,5,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h79077708624213288,q1345706485913807,7,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h65207362980743548,q9233008397033371,1,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h57386987767580134,q5587972864246275,6,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h58849988459021375,q7399435015238815,-3,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h78474435355687719,q9110660124986286,4,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h34505847316098333,q2876452313771098,-3,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h25500241481198957,q6327115449132310,-9,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h19125578758252968,q7217865426209134,-7,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h73120602351369660,q2408207358266043,4,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h84841631525992962,q5212799268883966,5,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h93855195114119345,q2280884161038424,7,5,-9,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h39817308196853302,q7220480149893526,5,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h26631013499649210,q2628851941357608,7,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h28623460731515595,q5195181183293691,5,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h63566619611849502,q4171609189866156,-3,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h78284208486828281,q5473233713180972,-7,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h42435409974379244,q3174823498290345,5,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h11630998639555428,q6136474573952041,4,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h51568855798001271,q7269586508759235,5,5,-7,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h40159881939717903,q5496658211654810,3,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h54670898204889724,q7755477590824227,-7,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h14080217426641391,q8069825474243921,7,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h92397289479076231,q4262792132901011,4,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h78941187702105299,q2533675033489575,-3,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h78958470247912556,q9750963820797449,7,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h61580915135456905,q7967331072667866,2,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h63531846990200262,q3955897513771240,7,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h17307710041534926,q1050016232303785,7,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h10429983651893408,q5982499403378744,2,5,4,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h19730720342999347,q7835162404487246,-7,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h97235042450120600,q5735415356924599,2,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h84102405989285102,q5920548297552547,2,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h67997653866422092,q2873632854886231,-3,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h73524498453476149,q7161641442032985,6,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h83820301668089308,q7568868334642136,5,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h42588078435110327,q7565173808563784,1,5,3,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h28897496055728869,q1093481835342363,6,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h98298460105957003,q3076863126077790,-9,1,-9,0,,"Studio 3
Marcus spurs
West Joshuafort",RM3 2AA,108422198253,E00135587,791,738827654790,1,77,77,-7,1
h72109757006278674,q2037561032749791,2,5,5,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h12107634961524404,q9338156961470641,2,3,5,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h67271720566825809,q2633675156965137,-9,2,-9,0,,"Flat 92k
Cox harbor
Lordville",EH7 1XR,668327222511,E00120133,423,953123641358,2,75,75,-9,1
h81893582625603023,q6583919669581215,7,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h62899867432144152,q4740729241293588,-9,4,3,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h53054369517017356,q7858250536217432,-9,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h73245418790389295,q3606351743905578,-3,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h59039069467229409,q9951978308828312,5,4,5,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h57005219536514911,q1178474628360152,7,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h12950939872767405,q6961458344821989,-7,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h12855023189720813,q2573269158203107,4,4,4,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h97127591779349331,q9192518733191561,5,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h53515214234356333,q4524858899522680,3,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h31487642142683773,q9870048524533060,4,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h10191919519382021,q4876098848952554,-9,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h51217737817664941,q5123651485397114,4,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h51094671332297881,q3444383074864143,-9,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h80110765976388045,q7528051354999851,-3,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h90190660001186221,q4417405288165876,-9,1,-9,0,,"Flat 66P
James meadows
East Terry",L3S 6EB,183781121549,E00119800,328,454691451713,1,0,0,-7,1
h44523446938863858,q7549575023870697,-9,4,-9,0,,"Flat 23
Yvonne drives
Juliehaven",OX5 3AU,809480609841,E00120107,597,713213533453,4,67,67,2,-7
h59797707263134634,q2756444927297743,-3,4,3,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h84785757538753783,q2037015353371919,7,5,2,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h43777249675677643,q7239983206317861,5,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h61559234080038352,q3459428832945065,7,5,3,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h26457515848919183,q4551205326690420,-3,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h55979884011188322,q1077041421623301,4,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h68927951626374182,q8461242878665918,3,3,2,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h83303026017084562,q8593324197483596,7,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h20846688960095960,q9882081716322447,5,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h37551852178811665,q1700724516033327,3,4,4,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h81832472297606870,q4091986382256698,7,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h18905998979068327,q3967826562638945,7,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h92552219134675226,q4282647387427430,6,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h12814079749953312,q1299621058652500,-9,5,-9,0,,"6 Moore ridge
South Edwardmouth",B97 3ZE,52292069644,E00141253,622,84583724319,5,84,84,1,1
h88428364161293493,q7994744350083458,-7,5,-9,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h77848929841016404,q4010162568689095,-9,2,-9,0,,"Flat 89C
Cooper stravenue
North Phillipview",E65 8JZ,557050311974,E00165420,241,294452467182,2,13,13,6,1
h48978558875696519,q2059215443489814,1,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h13527688019403385,q7834720599440986,3,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h18774966747841607,q7020658672690134,1,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h44448870757841349,q8670543414933202,-3,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h37729982768977853,q6774402109274299,3,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h26617986271277129,q3814345238450313,-3,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h57804410747226039,q8849839964445417,2,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h57247027680689665,q1615809357254717,4,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h10909985521151035,q2353084412200070,4,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h47219377025543558,q6350015428608521,-9,5,-9,0,,"Studio 73b
Morgan plains
Carolemouth",EH3V 8UY,703864422315,E00164628,177,27513962717,5,0,0,5,5
h59500533005374439,q6963126071314451,-9,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h54182003204181840,q8132740997370660,-9,4,-9,0,,"437 Katherine fall
Lake Wendyhaven",WN6 4BY,887823441316,E00153622,857,583546749392,4,84,84,3,3
h72956616723903833,q9786443232503181,-9,4,-7,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h26071659092009772,q2602199927433670,4,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h95422544303248395,q4556596345999136,-9,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h83899937058854823,q8062712192377337,1,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h52416660640827908,q8439576781209412,4,3,4,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h60503130573833550,q4888069067365040,2,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h24734020544346930,q7191565322182558,7,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h53185001784203964,q4091921010523894,5,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h43772950705313989,q4224986627459933,7,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h21453455158130444,q6453710648257334,-7,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h79538016806089924,q6460292089924393,1,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h78950447176925570,q4713779391754216,4,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h67964339057261723,q7439096517531059,-7,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h77073795065759929,q5564381647465005,2,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h15221245684801470,q2767185816586028,6,3,5,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h55352089591534692,q9259902688161154,-3,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h52297478730145310,q3788366499134617,4,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h32148930523277887,q1862562649148131,1,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h56794253090156529,q4057289469703706,5,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h46721273932252870,q1935330404951976,3,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h48768576300333777,q5817896533992705,6,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h25425410824757210,q7298886449145630,6,3,-9,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h46558941856895350,q1790006391438391,-9,3,-9,0,,"Studio 77
Susan inlet
Port Maureenbury",CF35 5LA,815255551843,E00120105,204,414089527617,3,81,81,2,2
h83507974562931601,q9468590133812171,7,5,4,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h74055666844139126,q4373975975050758,2,4,-9,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h15601591615351173,q3060892704654355,1,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h65871891798889017,q4222680689434686,-9,2,-9,0,,"467 Hawkins trail
North Martynhaven",PR9 4WQ,30008554253,E00164497,947,944844262713,2,5,5,-7,5
h50677154687188955,q3050167847027434,5,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h70550323472500655,q6654169857525125,2,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h29744232959131327,q6907721266276332,3,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h45072136721876725,q6296264987550314,-9,2,-9,0,,"33 Nicholls brook
South Deniseborough",ME1H 2DT,577881070517,E00135806,562,419806169295,2,62,62,6,3
h85046757743763055,q8719795348542548,-7,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h51470446307308572,q2869965885501606,5,5,-7,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h82304461678707700,q2262726556704394,-7,3,5,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h55940989269315251,q4873361019970193,5,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h10425596839957423,q7943659403676023,5,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h64867203218080857,q9366291237783230,1,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h34666565501549369,q2112015855680196,4,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h83262494412177656,q2472267228640951,-9,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h16348264860020763,q5731793592567747,6,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h21666193149642085,q8412695509368496,-7,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h73664188235362221,q7918169057410670,7,5,1,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h77665814174849770,q9467988500033272,4,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h46340884831059463,q7970529746349319,6,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h78100125263041213,q5701240039182926,2,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h97201063926333788,q2355274448152333,-3,5,1,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h18375707786616903,q8205267040464671,2,3,1,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h63209944568240842,q9450757371193116,5,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h90415179888157539,q5080873682779632,-9,2,-9,0,,"Flat 70U
Hayes ridge
Hawkinstown",NG24 3EQ,505817919774,E00164057,606,307943153214,2,69,69,5,1
h94611620873944348,q8466882535349452,-3,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h17921672870287318,q9333161227690876,2,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h51895946473519199,q5292072658529544,-9,1,-9,0,,"5 Pritchard throughway
South Jessicaberg",M29 4JE,327292515628,E00153535,608,95849961997,1,55,55,-9,5
h23925670077999900,q2993013668543774,5,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h90850932234204304,q7477765960135563,3,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h87896447564037085,q5531465388893843,2,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h59280620164013777,q1345879251860020,4,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h14887221427297499,q4901141137764911,2,5,4,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h80955126799980315,q1429002927012281,-9,5,-9,0,,"692 Kevin flats
New Leigh",TA3 1TA,952598943737,E00164527,921,44964402302,5,10,10,1,-7
h36149551140758782,q5525110469247752,6,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h84760479901639672,q9219469334771803,1,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h65114660545327373,q4515794514632811,-3,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h32215874515451657,q6002933967963921,-3,5,4,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h90064169058694668,q6293488001692577,6,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h60731284093381926,q5659230281412947,-9,2,-9,0,,"Flat 82D
Anderson tunnel
Kellyburgh",M64 6TQ,676245613826,E00120157,692,235882545601,2,32,32,3,-9
h99950003187297039,q1738590973145505,-9,2,-9,0,,"679 Wendy views
Clarkeview",DD04 8FZ,877305076694,E00135858,141,560293727818,2,9,9,1,-9
h74036453381797709,q5128508545161102,6,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h95189683074658882,q8418768202607895,3,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h47164004886498930,q1087372563910944,-3,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h66132087366187573,q8368448191543981,-7,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h29151522425685282,q3823185246915809,7,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h71794030067358203,q1958758154707493,5,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h52863473031815208,q2696885121773110,5,3,1,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h20854751066237473,q2431849653076054,6,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h33421452381893932,q6577859943510533,-9,5,-9,0,,"298 Griffiths points
Albertberg",SM4X 2GA,723708983823,E00119793,177,48017772723,5,86,86,5,-7
h46886987681226682,q4356899124737753,3,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h58509484558551454,q8172225518279116,-9,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h41399375683283355,q3329235288134741,3,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h25450547788242362,q3878403372207364,-7,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h86222597699719915,q6971076482386232,2,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h71079056459697127,q5860578485964746,-9,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h76370594642060391,q6676060345046565,-7,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h44361213603649488,q2460095581220578,3,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h30247308277193085,q1335739078441986,7,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h25731412376482045,q8708632373276330,-9,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h55543025042688089,q7258873554513391,6,5,5,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h36016959811233767,q1228669597420237,3,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h36096925683291979,q5218240725644008,3,3,5,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h12657234877590187,q1025141562592217,2,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h73684160251958144,q2093923719790803,2,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h10287797860811820,q1320869394602738,6,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h34713450353102586,q5487984939908629,7,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h25674181893749527,q1479761967237591,-9,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h78260358156338982,q1358703130471441,-7,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h56809655544916981,q3918550836223389,6,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h77505775130826567,q3650223133202873,4,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h39232488046243648,q6713834777865306,-9,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h52122981013668464,q6709810139752932,7,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h53774943273890101,q4648606487619131,-9,2,-9,0,,"Studio 60j
Anderson fort
South Sharonmouth",NP1 5EU,822217060681,E00153412,798,558648029556,2,70,70,2,1
h39594891235493561,q8915324575121215,-7,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h98259365902176915,q8829500309747879,-9,3,5,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h74572767970731238,q9690739178401081,4,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h38950027198331725,q7279197601981409,-9,3,-9,0,,"Flat 76
Jones radial
Burgessfort",FK6 4ZX,327973716272,E00152594,174,506166484239,3,45,45,3,2
h19702839566612577,q3008447376305621,-9,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h41777940720008831,q4309951653884114,-7,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h48552398332219774,q7462727945372402,1,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h21221728176775694,q7696280450783303,-3,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h44507502122308100,q1910951997443789,6,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h57718660413373720,q2111935192765521,-9,2,-9,0,,"Flat 19o
Williams road
Judithmouth",NN3 1JB,302363614347,E00119881,891,118419315726,2,48,48,6,3
h93370721834502997,q9467782778545545,-3,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h33986716652340878,q3537769322506207,-3,4,1,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h41783701320157138,q4489071292947816,6,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h26222193376794935,q1642224805606963,-9,5,5,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h24375442337089308,q5572025968331865,4,5,-7,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h25820866157460153,q9373149255403483,-9,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h41653451406087252,q5675929169749941,4,3,-7,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
